lng,lat,Title,VI,date
120.5924798033044,24.084166270574286,11,128.6,2022-07-21 01:00:00
120.59295540176907,24.07492157561599,12,153.4,2022-07-21 00:00:00
120.59316505676738,24.063886604262983,13,202.0,2022-07-20 23:00:00
120.58914560890275,24.05374399120755,14,268.6,2022-07-20 22:00:00
120.58617382597568,24.044980968662337,15,305.7,2022-07-20 21:00:00
120.5880955368139,24.035135423761066,16,335.1,2022-07-20 20:00:00
120.5877688604074,24.017054731078503,17,309.9,2022-07-20 19:00:00
120.5875134117238,23.99046855321133,18,277.0,2022-07-20 18:00:00
120.590882962363,23.96755978055849,19,211.4,2022-07-20 17:00:00
120.60215078339095,23.959054107379952,20,153.1,2022-07-20 16:00:00
120.6208574304412,23.95485863784113,21,99.4,2022-07-20 15:00:00
120.6316210129962,23.967714799145572,22,596.0,2022-07-20 14:00:00
120.6531301552924,23.988360228052983,23,71.0,2022-07-20 13:00:00
120.65635649940586,24.004523495581545,24,75.8,2022-07-20 12:00:00
120.66422578774328,24.01565982689178,25,65.4,2022-07-20 11:00:00
120.67051101976344,24.02660670470444,26,47.6,2022-07-20 10:00:00
120.68032342954012,24.03011806642686,27,36.0,2022-07-20 09:00:00
120.68481126014235,24.033976562398944,28,22.3,2022-07-20 08:00:00
120.68484134032764,24.038342504185547,29,21.7,2022-07-20 07:00:00
120.68480614086428,24.040812349099653,30,31.9,2022-07-20 06:00:00
120.6847604031091,24.0426449731589,31,39.9,2022-07-20 05:00:00
120.68475828605786,24.04430007232828,32,44.2,2022-07-20 04:00:00
120.68317289841436,24.04749358128619,33,41.7,2022-07-20 03:00:00
120.67921556145627,24.052285934789744,34,32.1,2022-07-20 02:00:00
120.67218113729506,24.057648463161044,35,24.0,2022-07-20 01:00:00
120.65774941466476,24.05876084502353,36,19.0,2022-07-20 00:00:00
120.63040754745144,24.058020088858186,37,12.0,2022-07-19 23:00:00
120.60149991624984,24.05784233310043,38,32.1,2022-07-19 22:00:00
120.59101689503268,24.05129426724042,39,38.1,2022-07-19 21:00:00
120.59293831690977,24.04144864270734,40,44.4,2022-07-19 20:00:00
120.59309077472216,24.032142050221523,41,48.9,2022-07-19 19:00:00
120.59324007498192,24.012208496031853,42,68.7,2022-07-19 18:00:00
120.59388217102062,24.000471049956047,43,86.9,2022-07-19 17:00:00
120.60686175834604,23.987026840976185,44,85.1,2022-07-19 16:00:00
120.62682303380434,23.97941447657338,45,77.0,2022-07-19 15:00:00
120.6449432963909,23.98695431925632,46,1713.4,2022-07-19 14:00:00
120.6740133571392,24.011358389073244,47,103.1,2022-07-19 13:00:00
120.6824776195858,24.021973478986023,48,97.7,2022-07-19 12:00:00
120.68920850109738,24.03704523760569,49,84.3,2022-07-19 11:00:00
120.69389827572309,24.048675854292963,50,65.5,2022-07-19 10:00:00
120.69648181610016,24.05823306564001,51,50.4,2022-07-19 09:00:00
120.7032337055913,24.0581717754027,52,39.5,2022-07-19 08:00:00
120.7060296394915,24.058234378983038,53,38.4,2022-07-19 07:00:00
120.7070237379165,24.05821270282587,54,43.4,2022-07-19 06:00:00
120.70752173958611,24.058184471061622,55,50.1,2022-07-19 05:00:00
120.70820554510556,24.05820422982065,56,55.4,2022-07-19 04:00:00
120.70841946454352,24.05973335676423,57,56.4,2022-07-19 03:00:00
120.707496332038,24.063335964580677,58,52.0,2022-07-19 02:00:00
120.70486947272845,24.06836477985409,59,44.1,2022-07-19 01:00:00
120.6997696204038,24.073824633395624,60,39.2,2022-07-19 00:00:00
120.69175054510436,24.07881994383,61,40.5,2022-07-18 23:00:00
120.67715389210689,24.080890458926287,62,42.3,2022-07-18 22:00:00
120.65412020556846,24.077927533571543,63,50.5,2022-07-18 21:00:00
120.62514724631411,24.05852594263523,64,47.4,2022-07-18 20:00:00
120.6059077005419,24.052132442497417,65,84.0,2022-07-18 19:00:00
120.59398434846496,24.04412486988801,66,103.6,2022-07-18 18:00:00
120.59332572663612,24.034538609022785,67,106.9,2022-07-18 17:00:00
120.60345220086634,24.023420883883517,68,100.1,2022-07-18 16:00:00
120.62604037072536,24.013742131433744,69,92.8,2022-07-18 15:00:00
120.6531055763718,24.012712037272884,70,1235.9,2022-07-18 14:00:00
120.68905589279166,24.032543150746054,71,104.5,2022-07-18 13:00:00
120.6970019804329,24.0458055797204,72,84.6,2022-07-18 12:00:00
120.70420432340076,24.058418034040784,73,68.6,2022-07-18 11:00:00
120.71646248966586,24.065921277482094,74,55.2,2022-07-18 10:00:00
120.71554339784356,24.07916613729362,75,44.5,2022-07-18 09:00:00
120.71520552926675,24.08432710035784,76,43.6,2022-07-18 08:00:00
120.71521943604792,24.08456272517002,77,48.1,2022-07-18 07:00:00
120.71522567901604,24.083079728388693,78,55.3,2022-07-18 06:00:00
120.7151717964396,24.08191203784734,79,62.4,2022-07-18 05:00:00
120.71520184731024,24.08206520503095,80,67.8,2022-07-18 04:00:00
120.71519998998431,24.08389218090116,81,70.9,2022-07-18 03:00:00
120.71318062399028,24.08918875519864,82,68.8,2022-07-18 02:00:00
120.70546305600438,24.101218359054396,83,56.8,2022-07-18 01:00:00
120.69379398730132,24.115693504928625,84,56.3,2022-07-18 00:00:00
120.67828826227266,24.133417012700622,85,78.6,2022-07-17 23:00:00
120.66356945101576,24.146707446292343,86,98.1,2022-07-17 22:00:00
120.65399008425184,24.15516442856991,87,109.1,2022-07-17 21:00:00
120.65384146668556,24.1639410153055,88,117.5,2022-07-17 20:00:00
120.65393981954014,24.17023358892969,89,124.9,2022-07-17 19:00:00
120.65386512503795,24.170223314316768,90,128.9,2022-07-17 18:00:00
120.65390331700492,24.170258356715827,91,129.9,2022-07-17 17:00:00
120.65115559197328,24.170220254670667,92,126.4,2022-07-17 16:00:00
120.64400624818636,24.175759552061628,93,118.1,2022-07-17 15:00:00
120.6317547292158,24.190166838777422,94,1283.8,2022-07-17 14:00:00
120.60960072856862,24.22368755500871,95,150.3,2022-07-17 13:00:00
120.58495599438348,24.245876043722717,96,166.2,2022-07-17 12:00:00
120.56154778467808,24.26602872308628,97,209.3,2022-07-17 11:00:00
120.54759737304424,24.284404071754437,98,441.3,2022-07-17 10:00:00
120.52983792897652,24.29140455416669,99,630.0,2022-07-17 09:00:00
120.50990830707622,24.293602997081344,100,728.8,2022-07-17 08:00:00
120.48885332429217,24.28886878596332,101,759.0,2022-07-17 07:00:00
120.466487254916,24.27167591429209,102,650.5,2022-07-17 06:00:00
120.44965169518146,24.24759875038348,103,423.3,2022-07-17 05:00:00
120.4396041503124,24.22503946393742,104,243.9,2022-07-17 04:00:00
120.4377500370134,24.217208110277117,105,247.6,2022-07-17 03:00:00
120.43691594686533,24.20709067621977,106,247.3,2022-07-17 02:00:00
120.43881736060362,24.196470900417125,107,240.6,2022-07-17 01:00:00
120.45158181141645,24.186393171476176,108,226.2,2022-07-17 00:00:00
120.47114585504696,24.177268447413702,109,166.4,2022-07-16 23:00:00
120.48692720173057,24.159309038562444,110,101.7,2022-07-16 22:00:00
120.50359488159776,24.150267721659525,111,96.4,2022-07-16 21:00:00
120.51229906731616,24.147506333523005,112,161.0,2022-07-16 20:00:00
120.52314551455925,24.14604227867718,113,223.9,2022-07-16 19:00:00
120.53450340473978,24.142896763967443,114,258.6,2022-07-16 18:00:00
120.549037216873,24.12550508189951,115,252.7,2022-07-16 17:00:00
120.5619216393711,24.114164088661123,116,231.3,2022-07-16 16:00:00
120.56248380700843,24.09980567877771,117,165.8,2022-07-16 15:00:00
120.5594813158267,24.11087293574162,118,96.7,2022-07-16 14:00:00
120.552610049595,24.12963672419977,119,183.2,2022-07-16 13:00:00
120.53431691899968,24.14330909631484,120,171.7,2022-07-16 12:00:00
121.52638888888887,25.062222222221468,0,147.2,2022-07-21 12:00:00
121.47253296481124,24.955200253143246,1,165.3,2022-07-21 11:00:00
121.43139661933262,24.838360674749485,2,166.1,2022-07-21 10:00:00
121.40634617440035,24.72308631684721,3,122.7,2022-07-21 09:00:00
121.38997843764724,24.60813100795699,4,209.7,2022-07-21 08:00:00
121.37058983509854,24.500383166610124,5,104.3,2022-07-21 07:00:00
121.34696521445252,24.38842666317896,6,46.5,2022-07-21 06:00:00
121.32515507445804,24.26761717236441,7,72.2,2022-07-21 05:00:00
121.30482295113376,24.14477857337023,8,80.1,2022-07-21 04:00:00
121.27647181122316,24.00754776411194,9,41.7,2022-07-21 03:00:00
121.24716320781464,23.86225974506485,10,79.5,2022-07-21 02:00:00
121.21896744397252,23.71770941524675,11,38.4,2022-07-21 01:00:00
121.19570950826513,23.580190848298454,12,145.7,2022-07-21 00:00:00
121.1762222171817,23.443549360265383,13,116.7,2022-07-20 23:00:00
121.15269181609683,23.310298485442,14,151.3,2022-07-20 22:00:00
121.13326378377332,23.174176707424277,15,138.1,2022-07-20 21:00:00
121.11502763664188,23.033444168812878,16,60.3,2022-07-20 20:00:00
121.09782238890868,22.890244910429992,17,111.2,2022-07-20 19:00:00
121.08101617587644,22.749518582359727,18,187.7,2022-07-20 18:00:00
121.0642703129483,22.6127069327398,19,955.9,2022-07-20 17:00:00
121.04679386803748,22.483643366395786,20,815.0,2022-07-20 16:00:00
121.03495104615575,22.35597767900557,21,558.2,2022-07-20 15:00:00
121.02131426604892,22.23892555261684,22,140.7,2022-07-20 14:00:00
121.0038215516773,22.135277335211512,23,108.0,2022-07-20 13:00:00
120.98580166227414,22.04436874294372,24,141.8,2022-07-20 12:00:00
120.96644678181836,21.9587207762642,25,237.4,2022-07-20 11:00:00
120.95510515418329,21.87743175320241,26,370.0,2022-07-20 10:00:00
120.95496483811776,21.802154480969744,27,411.4,2022-07-20 09:00:00
120.96369582738072,21.73163395520429,28,387.3,2022-07-20 08:00:00
120.97998574707522,21.66446706793432,29,290.3,2022-07-20 07:00:00
121.00445219401618,21.596395722175973,30,226.6,2022-07-20 06:00:00
121.0396667189216,21.52683729568157,31,233.9,2022-07-20 05:00:00
